设置,选项名称,值
选手信息,nick,ropz
选手信息,Name,Robin Kool
选手信息,Birthday,"December 22, 1999"
选手信息,Country,Estonia
选手信息,Team,FaZe Clan
鼠标,model,ZOWIE EC2-CW
鼠标,DPI,400
鼠标,Sensitivity,1.77
鼠标,eDPI,708
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Style,Classic Static
准星设置,Follow Recoil,No
准星设置,Dot,No
准星设置,Length,2
准星设置,Thickness,0
准星设置,Gap,-3
准星设置,Outline,No
准星设置,Color,Green
准星设置,Red,-1000
准星设置,Green,0
准星设置,Blue,-1000
准星设置,Alpha,Yes
准星设置,Alpha Value,255
准星设置,T Style,No
准星设置,Deployed Weapon Gap,No
准星设置,Sniper Width,1
持枪 视角,FOV,68
持枪 视角,Offset X,2.5
持枪 视角,Offset Y,0
持枪 视角,Offset Z,-1.5
持枪 视角,Presetpos,3
视频设置,Resolution,1920x1080
视频设置,Aspect Ratio,16:9
视频设置,Scaling Mode,Native
视频设置,Brightness,103%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Disabled
视频设置,Wait for Vertical Sync,Disabled
视频设置,Multisampling Anti-Aliasing Mode,2x MSAA
视频设置,Global Shadow Quality,High
视频设置,Model / Texture Detail,Medium
视频设置,Texture Filtering Mode,Anisotropic 16x
视频设置,Shader Detail,Low
视频设置,Particle Detail,Low
视频设置,Ambient Occlusion,Medium
视频设置,High Dynamic Range,Quality
视频设置,FidelityFX Super Resolution,Disabled (Highest Quality)
视频设置,NVIDIA Reflex Low Latency,Enabled
界面 大小,HUD Scale,0.85
界面 大小,HUD Color,Team Color
雷达,Radar Centers The Player,Yes
雷达,Radar is Rotating,Yes
雷达,Toggle Shape With Scoreboard,No
雷达,Radar Hud Size,1
雷达,Radar Map Zoom,0.6
展示皮肤,skins,"['★ Karambit | Doppler Ruby (Factory New)', '★ Specialist Gloves | Crimson Kimono (Field-Tested)', 'AK-47 | Bloodsport (Field-Tested)', 'M4A4 | Eye of Horus (Factory New)', 'AWP | Hyper Beast (Minimal Wear)', 'Glock-18 | Fade (Factory New)', 'StatTrak™ USP-S | Kill Confirmed (Minimal Wear)', 'Desert Eagle | Blaze (Factory New)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,ZOWIE EC2-CW
外设,Keyboard,Razer Huntsman V2 TKL
外设,Headset,SteelSeries Arctis Pro White
外设,Mousepad,VAXEE PA Black
外设,Earphones,Razer Hammerhead Pro V2
显示器设置,DyAc,Premium
显示器设置,Black eQualizer,1
显示器设置,Color Vibrance,14
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,Standard
显示器设置,Brightness,50
显示器设置,Contrast,35
显示器设置,Sharpness,5
显示器设置,Gamma,Gamma 5
显示器设置,Color Temperature,User Define
显示器设置,Red,95
显示器设置,Green,95
显示器设置,Blue,95
显示器设置,AMA,High
