设置,选项名称,值
选手信息,nick,HexT
选手信息,Name,Jadan Postma
选手信息,Birthday,"October 30, 2001"
选手信息,Country,Canada
选手信息,Team,NRG
鼠标,model,Razer Deathadder V3 Pro White
鼠标,DPI,400
鼠标,Sensitivity,1.4
鼠标,eDPI,560
鼠标,Zoom Sensitivity,1
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Alpha,255
准星设置,Color,5
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,0
准星设置,Gap,-3
准星设置,Size,2
准星设置,Style,4
准星设置,Thickness,1
准星设置,Sniper Width,1
持枪 视角,FOV,Unknown
持枪 视角,Offset X,Unknown
持枪 视角,Offset Y,Unknown
持枪 视角,Offset Z,Unknown
持枪 视角,Presetpos,Unknown
视频设置,Resolution,1280x960
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Black Bars
视频设置,Brightness,130%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Karambit | Slaughter (Minimal Wear)', '★ Specialist Gloves | Crimson Kimono (Minimal Wear)', 'AK-47 | Case Hardened (Minimal Wear)', 'StatTrak™ M4A4 | Hellfire (Factory New)', 'AWP | Atheris (Field-Tested)', 'StatTrak™ Glock-18 | Bullet Queen (Field-Tested)', 'StatTrak™ USP-S | Kill Confirmed (Battle-Scarred)', 'Desert Eagle | Mecha Industries (Field-Tested)']"
外设,Monitor,ZOWIE XL2540
外设,Mouse,Razer Deathadder V3 Pro White
外设,Keyboard,Logitech G Pro X Keyboard
外设,Headset,HyperX Cloud II
外设,Mousepad,ZOWIE G-SR
