设置,选项名称,值
选手信息,nick,snatchie
选手信息,Name,Michał Rudzki
选手信息,Birthday,"January 31, 1998"
选手信息,Country,Poland
选手信息,Team,Free Agent
鼠标,model,ZOWIE EC1
鼠标,DPI,400
鼠标,Sensitivity,1.35
鼠标,eDPI,540
鼠标,Zoom Sensitivity,1.00
鼠标,Hz,1000
鼠标,Windows Sensitivity,6
准星设置,Drawoutline,0
准星设置,Color,4
准星设置,Blue,255
准星设置,Green,255
准星设置,Red,255
准星设置,Dot,1
准星设置,Gap,-3
准星设置,Size,2
准星设置,Style,4
准星设置,Thickness,0.5
准星设置,Sniper Width,2
持枪 视角,FOV,68
持枪 视角,Offset X,1
持枪 视角,Offset Y,2
持枪 视角,Offset Z,-2
持枪 视角,Presetpos,0
视频设置,Resolution,1024x768
视频设置,Aspect Ratio,4:3
视频设置,Scaling Mode,Stretched
视频设置,Brightness,100%
视频设置,Display Mode,Fullscreen
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Falchion Knife | Marble Fade (Factory New)', '★ Moto Gloves | Blood Pressure (Field-Tested)', 'AK-47 | Fire Serpent (Field-Tested)', 'M4A4 | Howl (Factory New)', 'AWP | Dragon Lore (Factory New)', 'USP-S | Kill Confirmed (Minimal Wear)', 'Glock-18 | Fade (Factory New)', 'Desert Eagle | Ocean Drive (Field-Tested)']"
外设,Monitor,ZOWIE XL2566K
外设,Mouse,ZOWIE EC1
外设,Keyboard,HyperX Alloy Origins Core
外设,Headset,HyperX Cloud II Wireless
外设,Mousepad,ZOWIE G-SR
外设,Earphones,HyperX Cloud Earbuds
显示器设置,DyAc,Off
显示器设置,Black eQualizer,10
显示器设置,Color Vibrance,12
显示器设置,Low Blue Light,0
显示器设置,Picture Mode,FPS 1
显示器设置,Brightness,80
显示器设置,Contrast,60
显示器设置,Sharpness,10
显示器设置,Gamma,Gamma 2
显示器设置,Color Temperature,Normal
显示器设置,AMA,Premium
