设置,选项名称,值
选手信息,nick,expro
选手信息,Name,Yang Heng
选手信息,Birthday,"August 12, 1998"
选手信息,Country,China
选手信息,Team,Rare Atom
鼠标,DPI,Unknown
鼠标,Sensitivity,Unknown
鼠标,eDPI,Unknown
鼠标,Zoom Sensitivity,Unknown
鼠标,Hz,Unknown
鼠标,Windows Sensitivity,Unknown
准星设置,Style,Unknown
准星设置,Follow Recoil,Unknown
准星设置,Dot,Unknown
准星设置,Length,Unknown
准星设置,Thickness,Unknown
准星设置,Gap,Unknown
准星设置,Outline,Unknown
准星设置,Outlinethickness,Unknown
准星设置,Color,Unknown
准星设置,Red,Unknown
准星设置,Green,Unknown
准星设置,Blue,Unknown
准星设置,Alpha,Unknown
准星设置,Alpha Value,Unknown
准星设置,T Style,Unknown
准星设置,Deployed Weapon Gap,Unknown
准星设置,Sniper Width,Unknown
持枪 视角,FOV,Unknown
持枪 视角,Offset X,Unknown
持枪 视角,Offset Y,Unknown
持枪 视角,Offset Z,Unknown
持枪 视角,Presetpos,Unknown
视频设置,Resolution,Unknown
视频设置,Aspect Ratio,Unknown
视频设置,Scaling Mode,Unknown
视频设置,Brightness,Unknown
视频设置,Display Mode,Unknown
视频设置,Boost Player Contrast,Unknown
视频设置,Wait for Vertical Sync,Unknown
视频设置,Multisampling Anti-Aliasing Mode,Unknown
视频设置,Global Shadow Quality,Unknown
视频设置,Model / Texture Detail,Unknown
视频设置,Texture Filtering Mode,Unknown
视频设置,Shader Detail,Unknown
视频设置,Particle Detail,Unknown
视频设置,Ambient Occlusion,Unknown
视频设置,High Dynamic Range,Unknown
视频设置,FidelityFX Super Resolution,Unknown
视频设置,NVIDIA Reflex Low Latency,Unknown
界面 大小,HUD Scale,Unknown
界面 大小,HUD Color,Unknown
雷达,Radar Centers The Player,Unknown
雷达,Radar is Rotating,Unknown
雷达,Toggle Shape With Scoreboard,Unknown
雷达,Radar Hud Size,Unknown
雷达,Radar Map Zoom,Unknown
展示皮肤,skins,"['★ Butterfly Knife | Marble Fade (Factory New)', '★ Bloodhound Gloves | Guerrilla (Minimal Wear)']"
外设,Monitor,ZOWIE XL2566K
